group_id	user_id	image_id	cluster_image_name	timestamp
516	18554	49238	AhCxw5dk9Vmgwy2k38VZOcu1bNXjr-UqgQEB0D_6ib4a.jpeg	1549609022
516	18554	34458	Ag_bJCd04FKLNP2C9osKqyGDGK2T8pZZ-3-u7wAx1ezZ.jpeg	1549609027
516	18554	7164	AhCxw5dk9Vmgwy2k38VZOcu1bNXjr-UqgQEB0D_6ib4a.jpeg	1549609032
516	18554	45581	Ag_bJCd04FKLNP2C9osKqyGDGK2T8pZZ-3-u7wAx1ezZ.jpeg	1549609036
516	18554	7090	Ag1ipwLehYbPZGkBFR4zxqbwdkAC3G0UQ-HfNDNzTr6_.jpeg	1549609086
516	18554	15097	Ag3VT4Q-mxlYheCkrhay7iF-5IxmANskVkvWAAlfGYln.jpeg	1549609107
516	18554	46191	Ag7IrjZ9EABdgpU6HQ8D7IpjWSpe1ltcMsZjv0jwjgf5.jpeg	1549609123
516	18554	46832	AgPEWZclm2UoCcTyo2f1FDyIITh3U-fWCxA_TR70Auzf.jpeg	1549609127
516	18554	4816	Ag_3PPKlf2q7-yfRUOkVk3LlUeFjoo-I8pt8MI2yLjp5.jpeg	1549609131
516	18554	4622	Ag3ppk8fjk1gGH5w-dgoh6sOuyC5wfS9KkQRpf-2n5w7.jpeg	1549609136
516	18554	16335	AgA05sij_USg5O8KHsE6MBs0BnZWQVnOx0ea5x_8T0_1.jpeg	1549609141
612	15621	5722	AgGrlPgsyptOqguSP21euqUbwHs6_ey3K3FzuQLpItTT.jpeg	1549610251
3252	13834	42460	Ag3l_eTa9GwKvALy-W7N9vVaGqXJNx3rpMeDvdGzWsV8.jpeg	1549618532
3252	13834	38474	Ag2pgypj8OQLA9TW1PMNLCrlzl2oDgJq3xshGTl_DgAw.jpeg	1549618803
3252	13834	2065	AgdWwTEitI0SPMNx7R-beRNZY1e-V4ZPqaTaRAIlVK36.jpeg	1549620574
3252	13834	40222	Ag9tT4T_4u4C6jBRDEDtU9AYFVvHuSJI01JL4ir6By4v.jpeg	1549620869
3252	13834	3910	Ag9Rh9eU7omKGeoXpQGe7qBuKum5suT-wLL55XdtxqAS.jpeg	1549621122
3252	13834	35188	Ag5Y2Iqp45HHG6N9G5U_P3EiDn4uHgi24tRP5yxdy4U3.jpeg	1549621197
3252	13834	14414	Agia6yTPo07phM9QLO-LyOZMflOSlxO8LlItxjkiHcxt.jpeg	1549621253
3252	13834	29832	Ag4OQl08JQc9ZfA-f7PiUEoJZ2kwol4hkx7OJFggpcGf.jpeg	1549622020
3252	13834	44973	Ag5wMP7-ExxXHrz8gZ9mx2MFMNOksXwWSN1ywGRlvs4T.jpeg	1549622629
3252	13834	37467	AgFOJcD95aZmwiKAhYaZwsZevhF9dp9HbyA5M_RYi-vi.jpeg	1549622775
3252	13834	34101	Ag0wzNTxF65jZ54FiDCuBMY_XeJ2orRmvvtVZliDSrTA.jpeg	1549622968
3254	18097	27592	Ai4Yv0KfnsYQk92-MCFvv9MGjQpqymXVigo1QdbnHliR.jpeg	1549628434
3254	18097	3101	Ag1EJO0gu7YDCRK7cpzfy2gePDWvpHLRtS2pGqRXyCQd.jpeg	1549628435
3252	18097	27592	Ai4Yv0KfnsYQk92-MCFvv9MGjQpqymXVigo1QdbnHliR.jpeg	1549628450
3252	18097	3101	Ag1EJO0gu7YDCRK7cpzfy2gePDWvpHLRtS2pGqRXyCQd.jpeg	1549628452
831	14365	12613	AgM0QDs2F6BTfCvO3WeV7lMNqyGzgAmtex6mVUDfQ-5Q.jpeg	1549628855
831	14365	42771	Ag1D_G1cebxoPJ2Tsb1mpguvoxeHm0pru7Uw9GxcB66_.jpeg	1549628857
831	14365	40727	Ag0wzNTxF65jZ54FiDCuBMY_XeJ2orRmvvtVZliDSrTA.jpeg	1549628860
2870	9796	36133	Ag2kPJGxoXMhBOma7VVQKKIAaizGNj6M7z4BP38qFATB.jpeg	1549636896
2870	9796	41523	AhCxw5dk9Vmgwy2k38VZOcu1bNXjr-UqgQEB0D_6ib4a.jpeg	1549636900
2870	9796	7010	AhCxw5dk9Vmgwy2k38VZOcu1bNXjr-UqgQEB0D_6ib4a.jpeg	1549636911
2870	9796	18279	Ag_3PPKlf2q7-yfRUOkVk3LlUeFjoo-I8pt8MI2yLjp5.jpeg	1549636917
2870	9796	50569	Ag_bJCd04FKLNP2C9osKqyGDGK2T8pZZ-3-u7wAx1ezZ.jpeg	1549636924
2870	9796	48293	Ag7IrjZ9EABdgpU6HQ8D7IpjWSpe1ltcMsZjv0jwjgf5.jpeg	1549636942
2870	9796	18057	Agch2q4hkVEMSQSLq8-DzjdvFq87oJQd0jxj6nGGyjxn.jpeg	1549636945
2870	9796	43539	Ag-e3oXCjf56hLTwJCxLH3G9AMAHwlDYE79dCzaTuf9K.jpeg	1549636957
2870	9796	33254	Ag3VT4Q-mxlYheCkrhay7iF-5IxmANskVkvWAAlfGYln.jpeg	1549636963
2870	9796	13842	AgA05sij_USg5O8KHsE6MBs0BnZWQVnOx0ea5x_8T0_1.jpeg	1549636974
2870	9796	11150	Ag1ipwLehYbPZGkBFR4zxqbwdkAC3G0UQ-HfNDNzTr6_.jpeg	1549636992
2437	13411	5559	Ahb-W5EaHd3Ak4w_Fv7tI8d6CjcqGCcQ8DR1I4l88eHO.jpeg	1549637745
254	10908	32536	AhCxw5dk9Vmgwy2k38VZOcu1bNXjr-UqgQEB0D_6ib4a.jpeg	1549638264
254	10908	51335	Ag_bJCd04FKLNP2C9osKqyGDGK2T8pZZ-3-u7wAx1ezZ.jpeg	1549638271
254	10908	23473	AhCxw5dk9Vmgwy2k38VZOcu1bNXjr-UqgQEB0D_6ib4a.jpeg	1549638278
254	10908	26535	Ag_bJCd04FKLNP2C9osKqyGDGK2T8pZZ-3-u7wAx1ezZ.jpeg	1549638301
254	10908	51466	Agch2q4hkVEMSQSLq8-DzjdvFq87oJQd0jxj6nGGyjxn.jpeg	1549638315
254	10908	3690	Ag7IrjZ9EABdgpU6HQ8D7IpjWSpe1ltcMsZjv0jwjgf5.jpeg	1549638325
254	10908	7227	AgA05sij_USg5O8KHsE6MBs0BnZWQVnOx0ea5x_8T0_1.jpeg	1549638327
3164	5337	11822	AgGrlPgsyptOqguSP21euqUbwHs6_ey3K3FzuQLpItTT.jpeg	1549640307
299	3782	7380	Ag44lzqsyG3L-BLgyl5iPpy5l4O_InQimN6r885jnP8v.jpeg	1549640693
2968	14767	41726	Agch2q4hkVEMSQSLq8-DzjdvFq87oJQd0jxj6nGGyjxn.jpeg	1549641600
2968	14767	4816	Ag_3PPKlf2q7-yfRUOkVk3LlUeFjoo-I8pt8MI2yLjp5.jpeg	1549641601
2968	14767	4622	Ag3ppk8fjk1gGH5w-dgoh6sOuyC5wfS9KkQRpf-2n5w7.jpeg	1549641602
2968	14767	46191	Ag7IrjZ9EABdgpU6HQ8D7IpjWSpe1ltcMsZjv0jwjgf5.jpeg	1549641603
2968	14767	46832	AgPEWZclm2UoCcTyo2f1FDyIITh3U-fWCxA_TR70Auzf.jpeg	1549641606
2968	14767	16335	AgA05sij_USg5O8KHsE6MBs0BnZWQVnOx0ea5x_8T0_1.jpeg	1549641606
2968	14767	15580	AgfNf1dYpCgm_rpraOtJ4hk4HSlVPQeMIw25e3PJhFF6.jpeg	1549641607
2968	14767	36467	Ah1N3Wp4LIAewNWdAsaOMTfAIfQOhrqBRUyUBPBFYR5w.jpeg	1549641702
433	8930	6743	AtYINcDz_dZ6OfSTzLhVoDn7Kbb8SAFgZiBOUDq2XYLa.jpeg	1549647617
1525	460	39871	AgpnmtbmfesLrRoNFeXIOI-Fx-hsgF2vQpB_8kvOnGhq.jpeg	1549647683
1525	460	29023	AgOEVgAIHJb8QFfHfagJfrOXba3vw1BEaDU5ISnVtU82.jpeg	1549647686
1525	460	3248	AgA05sij_USg5O8KHsE6MBs0BnZWQVnOx0ea5x_8T0_1.jpeg	1549647717
1525	460	12388	AgPEWZclm2UoCcTyo2f1FDyIITh3U-fWCxA_TR70Auzf.jpeg	1549647738
1525	460	22877	Ag7IrjZ9EABdgpU6HQ8D7IpjWSpe1ltcMsZjv0jwjgf5.jpeg	1549647740
1525	460	34755	Ag3ppk8fjk1gGH5w-dgoh6sOuyC5wfS9KkQRpf-2n5w7.jpeg	1549647749
1525	460	48724	Ag1ipwLehYbPZGkBFR4zxqbwdkAC3G0UQ-HfNDNzTr6_.jpeg	1549647756
941	2748	51595	Ag9u0qilTDopaOaSNFR_PjiWnRFbXkuoMVKcq3MuRZVu.jpeg	1549673343
739	3127	50496	AgGrlPgsyptOqguSP21euqUbwHs6_ey3K3FzuQLpItTT.jpeg	1549675208
3254	14233	944	Ag3ppk8fjk1gGH5w-dgoh6sOuyC5wfS9KkQRpf-2n5w7.jpeg	1549681113
713	10000	33184	AgHPFQH88l60czC7O1q74MGdA_Aen_0ZCq_UmjxYA810.jpeg	1549687534
401	1811	32257	AgNWl0RyipancFUHQklnwHFgPrk0m6ZSboiJSH98LZ4C.jpeg	1549687591
713	10000	34016	Ag3l_eTa9GwKvALy-W7N9vVaGqXJNx3rpMeDvdGzWsV8.jpeg	1549688810
2202	7435	28607	AgI29jruguehGigtdfg0qlgcAV9z1JapeonmYacKhCGv.jpeg	1549690946
1134	5521	14472	AgGrlPgsyptOqguSP21euqUbwHs6_ey3K3FzuQLpItTT.jpeg	1549694952
229	3372	17650	AhAQy0jbJmhMP-rBNJftofz_Os3FN2KsXgnWfnsa_kyx.jpeg	1549697245
3256	13758	8447	AgYfLKFEQV_EP5D01AFZPxg9et1mBUjrUKJQGrzDK_kZ.jpeg	1549697875
3254	5361	28375	AgQ6LXubUtJwTHSOKgpGZSVhmQjEVy-fXgwO-amewcfQ.jpeg	1549705620
941	9253	14883	AgckAlzJIUJXQcPNF-ilixOY9HFPEFAGMvD_VAY8MI-r.jpeg	1549708181
3252	10486	22967	AizqvWgDzEkqd_5U-ndBOdyXW4N18_vE5sPu94GYg5yI.jpeg	1549711112
952	1840	49334	Ag-eKhqpHHfM-IHevemTtF0bIXGLIIAlypryLbSntkjo.jpeg	1549716545
3199	10252	35307	AgGF2j7XW02kWVDel61xiG0Oo-wcgcetCP7gJ-0yUWSH.jpeg	1549719259
1505	10252	35307	AgGF2j7XW02kWVDel61xiG0Oo-wcgcetCP7gJ-0yUWSH.jpeg	1549719260
3252	10486	40195	Ag0LHDxVJZjoB4tRCvhUNoEiMuisnOIsFFhqOXq8A10a.jpeg	1549724606
2894	10217	34654	Ag6ML68e2eDaX7PBvX7hTEdVW9UW4_byKbx-PBV8RK6j.jpeg	1549728553
3254	17308	27983	AjkWMw5ygibD6SgD8gFedykTx51gOPlIGwYiqPjkpDMv.jpeg	1549729894
713	5405	34458	Ag_bJCd04FKLNP2C9osKqyGDGK2T8pZZ-3-u7wAx1ezZ.jpeg	1549731103
713	5405	49238	AhCxw5dk9Vmgwy2k38VZOcu1bNXjr-UqgQEB0D_6ib4a.jpeg	1549731105
713	5405	45581	Ag_bJCd04FKLNP2C9osKqyGDGK2T8pZZ-3-u7wAx1ezZ.jpeg	1549731109
713	5405	7164	AhCxw5dk9Vmgwy2k38VZOcu1bNXjr-UqgQEB0D_6ib4a.jpeg	1549731111
713	5405	46191	Ag7IrjZ9EABdgpU6HQ8D7IpjWSpe1ltcMsZjv0jwjgf5.jpeg	1549731130
713	5405	15097	Ag3VT4Q-mxlYheCkrhay7iF-5IxmANskVkvWAAlfGYln.jpeg	1549731133
713	5405	4816	Ag_3PPKlf2q7-yfRUOkVk3LlUeFjoo-I8pt8MI2yLjp5.jpeg	1549731140
713	5405	7090	Ag1ipwLehYbPZGkBFR4zxqbwdkAC3G0UQ-HfNDNzTr6_.jpeg	1549731142
713	5405	46832	AgPEWZclm2UoCcTyo2f1FDyIITh3U-fWCxA_TR70Auzf.jpeg	1549731152
713	5405	16335	AgA05sij_USg5O8KHsE6MBs0BnZWQVnOx0ea5x_8T0_1.jpeg	1549731156
713	5405	4622	Ag3ppk8fjk1gGH5w-dgoh6sOuyC5wfS9KkQRpf-2n5w7.jpeg	1549731161
3252	10486	48084	Agtctl7KRcPB5aGelSU8QLnHSy67YLTuBH0yYYYA26gH.jpeg	1549734113
254	6909	23368	AgAzUgqPMO2C50lvbL7FX1-pQEgR0vAtrHg5DmsqzuJ2.jpeg	1549734459
3252	1646	14773	AgDUWPICc2Wh2ZWzgxF9lmtnyQ5XoOvWXex3UV9E35f5.jpeg	1549752027
263	1885	29598	Ag2I5teLQnGiUFyKPwfFbkZ0R5x5_qfrJl7389OoaYc4.jpeg	1549762169
263	1885	7009	Ag7IrjZ9EABdgpU6HQ8D7IpjWSpe1ltcMsZjv0jwjgf5.jpeg	1549762175
263	1885	9684	Ag9tT4T_4u4C6jBRDEDtU9AYFVvHuSJI01JL4ir6By4v.jpeg	1549762177
263	1885	47103	Ag4OQl08JQc9ZfA-f7PiUEoJZ2kwol4hkx7OJFggpcGf.jpeg	1549762179
263	1885	34857	Ag2pgypj8OQLA9TW1PMNLCrlzl2oDgJq3xshGTl_DgAw.jpeg	1549762180
263	1885	20112	Ag3l_eTa9GwKvALy-W7N9vVaGqXJNx3rpMeDvdGzWsV8.jpeg	1549762181
263	1885	1346	Ag5Y2Iqp45HHG6N9G5U_P3EiDn4uHgi24tRP5yxdy4U3.jpeg	1549762183
263	1885	46051	Ag-1I3smJYfxkog_OtgFmXdw6hNFGnXryPEjZfp2VaSZ.jpeg	1549762185
263	1885	11078	AhXo8_rL8itMqbpb4-VrZcc4GA3aZs-pRYOikT-Git6c.jpeg	1549762188
263	1885	40092	AgPEWZclm2UoCcTyo2f1FDyIITh3U-fWCxA_TR70Auzf.jpeg	1549762195
263	1885	49111	Ag1ipwLehYbPZGkBFR4zxqbwdkAC3G0UQ-HfNDNzTr6_.jpeg	1549762197
263	1885	26728	Ag3VT4Q-mxlYheCkrhay7iF-5IxmANskVkvWAAlfGYln.jpeg	1549762200
263	1885	40681	Ag3ppk8fjk1gGH5w-dgoh6sOuyC5wfS9KkQRpf-2n5w7.jpeg	1549762209
263	1885	2284	AgA05sij_USg5O8KHsE6MBs0BnZWQVnOx0ea5x_8T0_1.jpeg	1549762215
3252	115	32736	AhceKXi-I0oifnFTuXpsls4U5dsZSnutTZDIn25zHEeN.jpeg	1549796945
3252	115	34620	Ag3Oilf_VkRjbkY2NMwl4LKz_Xz4xqybTHOWLY-Agmsn.jpeg	1549796954
3252	115	6249	Agu1VAANOhzsBrUGLr5WS9sFxRSozvsgEbNDuw6xAP1i.jpeg	1549796956
3252	115	11767	AgD4XkBByCl1Kfu_1Ggt9K4v-jNUgwolQzuKKsQVUUeI.jpeg	1549796958
3252	115	19874	AiBkI9cL-q9g-U9uYWrYgpd9rN1zbXqoelkhh2vI-HRN.jpeg	1549796966
3252	115	28544	AgD2weK2W9gxk1ay55Ir20qgahzLRU-E99-PvHojQT7i.jpeg	1549796968
3252	115	47477	AmTAte65FlbLzQ-T53qBlID4O6snv_fARxVJ45OQatoD.jpeg	1549796984
982	10081	46265	AgR3GqBL7rZ0yDQr-rpmX5sAYAiUklhWAMGXC30Y-RoC.jpeg	1549797820
982	10081	39284	AgCE-h2sEUqA0cMfIQKHmab3U66HnDP4Na5SHx5-iE78.jpeg	1549801803
982	10081	6386	Ag5VjI10i2m0KUyzbqS5KlTYFHcRibf5u1BiiXUAH3bc.jpeg	1549801873
2547	12695	8828	Ag9u0qilTDopaOaSNFR_PjiWnRFbXkuoMVKcq3MuRZVu.jpeg	1549804195
3199	10252	8207	Ag0o23ND_SXBmkWLZtyBt_eKbhZGHfyltguXYhwmT6jO.jpeg	1549806699
1505	10252	8207	Ag0o23ND_SXBmkWLZtyBt_eKbhZGHfyltguXYhwmT6jO.jpeg	1549806699
2553	15979	20845	Ai4Yv0KfnsYQk92-MCFvv9MGjQpqymXVigo1QdbnHliR.jpeg	1549810255
2290	1265	525	Ag4yne_aAvBXPE2XACPRhOBW8KjwvxhtqhGF49Qc2VNd.jpeg	1549817182
1972	14347	21078	Ag4yne_aAvBXPE2XACPRhOBW8KjwvxhtqhGF49Qc2VNd.jpeg	1549836251
984	12941	4741	AgByMhuK3paVjngyzSACjzEZpVMJJt_UKfQSDGZud-Yu.jpeg	1549846165
1505	18561	4624	AgRZVCW2seNqu8KUYRpRWUBR87O7fM9picx9ynp2PrNu.jpeg	1549853667
1231	3035	24248	AgDDCU9n3npYSpK_kBLaPEjyE9etIq6DvivCryXFo5RD.jpeg	1549857197
2902	7951	43852	Aghe_biLeaONhPnOFrU0szfVD0bHoBm52xmlj9eRIvAu.jpeg	1549860133
1638	12257	1583	Ag8u_ZqCG1A0dBZV5Kw3IjN91HiSw2s9HSYBWR6BIgTv.jpeg	1549861952
3252	4970	9164	Ag_bJCd04FKLNP2C9osKqyGDGK2T8pZZ-3-u7wAx1ezZ.jpeg	1549862157
3252	4970	41523	AhCxw5dk9Vmgwy2k38VZOcu1bNXjr-UqgQEB0D_6ib4a.jpeg	1549862172
3252	4970	7010	AhCxw5dk9Vmgwy2k38VZOcu1bNXjr-UqgQEB0D_6ib4a.jpeg	1549862189
3252	4970	48293	Ag7IrjZ9EABdgpU6HQ8D7IpjWSpe1ltcMsZjv0jwjgf5.jpeg	1549862286
3252	4970	50569	Ag_bJCd04FKLNP2C9osKqyGDGK2T8pZZ-3-u7wAx1ezZ.jpeg	1549862325
3252	4970	33254	Ag3VT4Q-mxlYheCkrhay7iF-5IxmANskVkvWAAlfGYln.jpeg	1549862383
3252	4970	23458	AgCuZWgaLLUnITZTVD46sW_t_KhAp0RPao0pnJf8WcVi.jpeg	1549862405
3252	4970	18279	Ag_3PPKlf2q7-yfRUOkVk3LlUeFjoo-I8pt8MI2yLjp5.jpeg	1549862424
3252	4970	18057	Agch2q4hkVEMSQSLq8-DzjdvFq87oJQd0jxj6nGGyjxn.jpeg	1549862437
3252	4970	13842	AgA05sij_USg5O8KHsE6MBs0BnZWQVnOx0ea5x_8T0_1.jpeg	1549862457
3252	4970	45502	Ag3ppk8fjk1gGH5w-dgoh6sOuyC5wfS9KkQRpf-2n5w7.jpeg	1549862566
3252	4970	43539	Ag-e3oXCjf56hLTwJCxLH3G9AMAHwlDYE79dCzaTuf9K.jpeg	1549862586
3252	4970	11150	Ag1ipwLehYbPZGkBFR4zxqbwdkAC3G0UQ-HfNDNzTr6_.jpeg	1549862649
3252	13834	1480	AgNxMvvSVvry5BetGaPBdw5F2nHJa_nFQS5BaC_6mHX7.jpeg	1549863722
1777	14415	19231	AgGX7PAX8bcPWyyuCCsO9rfFZ6MY6lN1jCBdZG7JIEYp.jpeg	1549868419
2877	10020	36243	AgBpqNjQKaxBvHBCdvgJcFeDEM1nFjzvDp5zZvHgqgRL.jpeg	1549868991
1765	6528	13590	As88JZuwYoePml0fV6zE17WHkrWllCdoXYj5vIgoKAJY.jpeg	1549886943
898	14232	312	Ag20q4ZCfqeSTL5e1mRUJf-wn95LSCkyriowI7mJWvC6.jpeg	1549887036
2821	8983	34654	Ag6ML68e2eDaX7PBvX7hTEdVW9UW4_byKbx-PBV8RK6j.jpeg	1549896156
3254	10386	24708	Ah1N3Wp4LIAewNWdAsaOMTfAIfQOhrqBRUyUBPBFYR5w.jpeg	1549897865
3254	10386	42502	Agi7vOSckKEgWpKHkyQp99_WVe1ymlGObCIyITOsOuDr.jpeg	1549897997
3254	10386	23565	Agy1XW_f3lktEVbEGtqR08pCgtgJ-WH_zi67J8PizUiI.jpeg	1549898245
3254	10386	37880	Agqeqh3jB62ovW6gGhgNe8UVw0Whzoa7Mkrq7vz5Dnb5.jpeg	1549898278
