group_id	user_id	image_id	cluster_image_name	timestamp
3172	258	50155	AgCHRFwjWNg8M2NPExE91hR62UxK_sdqmb8-qqsNFAO8.jpeg	1549808850
678	11403	40857	AgfBw9cPa1ns5Cs00TdKVjQjSRlZT5c1Irzmml4SLGx0.jpeg	1549809763
1290	1893	15811	AgfBw9cPa1ns5Cs00TdKVjQjSRlZT5c1Irzmml4SLGx0.jpeg	1549809769
2041	7262	33639	Ag3huSJmq_wCkN8EtXDlpNFTHFeSra5TWGmtunGoCp-A.jpeg	1549811751
1752	4276	18212	Aj61RQq23lioE90ZhbYQ9XlCsIMDzD74yMaLkQfeJvlc.jpeg	1549815398
2240	223	26740	AgCHRFwjWNg8M2NPExE91hR62UxK_sdqmb8-qqsNFAO8.jpeg	1549816038
3254	10388	31234	AgDWZp4mRx_ORfjmKHu__93ENWLnIjpyWZlfv78d2ilb.jpeg	1549820805
1972	14347	4222	Ag0V76AC2BcW262dCkp55OsucAMf943DXWPvsLJxjP6e.jpeg	1549836249
1972	14347	27780	AgKRoYTHuZ0x5bOB6aUbU8Ls0YjGCljgSuTsOfSkOClM.jpeg	1549836252
1972	14347	19	Ag4SvoCaLUkqwKl63LNDhHEN7R3eBDfmFyfNrVEVC9Wd.jpeg	1549836253
1972	14347	34038	Ag_AyZuvYY2sxIjkrVqqGMSkiQ-FJZbn8jwqlTyd_0NL.jpeg	1549836254
1972	14347	10147	AgkdNbVgWlvFKNKQh76jr2bA5MhMnqxaLpzc3351a3Hc.jpeg	1549836257
1212	6012	11796	AgB2IO-6hIqbWXGCAFGyUHr9DmcMh9Dd-TTgWCZcxEQf.jpeg	1549849211
263	11628	14895	Ag29YG8PM07fY5hv1K-RWMsSxz2ubXH6AOzjy4tBY4oW.jpeg	1549850061
3199	10252	2925	AgkaLgvFyyiLnlCLRxIWopwJmAyhZmpxrxUvTHLorevV.jpeg	1549851426
3252	4970	11674	Ag8a_szohFUCBZbZdZbPZVfUdSPQ7ophPTO5PSMkmDZo.jpeg	1549862160
3252	4970	34166	Ag6h_zjxjJrUL8S9iv85dsbo3B076hZvsC_ESGJHDlLr.jpeg	1549862252
3252	4970	40540	Ag2v144Yf0Ji2yLTrr94lLSO2WX1qtvsqrWeS4OvAMxj.jpeg	1549862363
3252	4970	47294	Ag2lpOSfJmhkmlmzElhcdnmzaoy8KIs2OgDXw-UcC_DT.jpeg	1549862484
3252	4970	38392	AgEFxIzoh8xn403CNFJeuvyIQL0U0-eXlJSxn7aOtUTn.jpeg	1549862516
3252	4970	5902	Ag55rtCE0niNAytQDswGrBRVJhTDRY0qvltW5T42-uJG.jpeg	1549862618
3252	4970	49737	AgaAyiukWnUK6omPngt2bIwwG0lxFYl3NxMw2JmlHRTM.jpeg	1549862626
2547	1806	22051	Agf3QR5ny-OLq_KXcv9cvfW7fvIjBv9Wkt8OIIAcIlAT.jpeg	1549868615
2412	10875	13657	Ag9hSlaB9v3qwp-GQ8etcOYjXelMKzaUeFtwYFquuqcv.jpeg	1549870243
3164	2386	48246	AgLooa94I68raNtxRmoWhdCIpTbzwqe0AoknQMG7bqvd.jpeg	1549871286
